meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,doi,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_chitosan_conc_pctw_or_v,final_cs_aema_conc_pctw_or_v,final_tcp_conc_pctw_or_v,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegta_conc_pctw_or_v,final_pegma_conc_pctw_or_v,final_pegda_conc_pctw_or_v,final_agarose_conc_pctw_or_v,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,fiber_diameter_um__annotation,fiber_diameter_um,fiber_spacing_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,matrigel_used,conical_or_straight_nozzle,primary_or_not_primary,cell_viability_percent,acceptable_viability_yes_or_no,acceptable_pressure_yes_or_no,meta_included_in_primary,meta_primary_exclusion_reason
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,39,CV-0038-67bc0cfc91eb,67bc0cfc91ebf55295c7ec5c1b1bf538d107e8ac7dc830dc764ff15cedb6741f,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.79,,,,0.0,150.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,47.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,40,CV-0039-254e77a6b483,254e77a6b4834598d46bd797fb92da89b417060647ec04fa8940a7a6965b8c9a,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,,,,0.0,250.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,82.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,41,CV-0040-b41226612751,b41226612751cf3b35dfc71344e3cb46a520c338456e43c2c8b5140a2dd0dfb5,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.95,,,,0.0,250.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,83.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,42,CV-0041-f86a8983c253,f86a8983c2530c1ba4670366655275671ee328ed51f49d0a7e462d7a4afb2a84,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.9,,,,0.0,250.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,58.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,43,CV-0042-4d0465be16e7,4d0465be16e72752305a1dff6b6d47a8c570068f59954532bfcc5992dc6dd636,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.79,,,,0.0,250.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,51.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,44,CV-0043-8ed78c92ad3f,8ed78c92ad3f5c97e86448b520d201503379b0d8a1e762e8839fcf9bbbf966bf,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,,,,0.0,400.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,83.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,45,CV-0044-064375202deb,064375202deb6dc86762a89b99eee80e0b3ddd57e7689f5cbef4d691a7828101,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.95,,,,0.0,400.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,84.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,46,CV-0045-9fabe48586c5,9fabe48586c517c02ce125635a2c754e3a7d5aea796e5b22df4a17c8def95b7a,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.9,,,,0.0,400.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,62.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,47,CV-0046-5edb643413cc,5edb643413cc05254c23790ce2dba146c739b966ae8e82bce25ab135954ac1fd,,False,False,doi:10.1002/biot.200900004,ref:nair et al 2009,Nair et al. 2009,10.1002/biot.200900004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.79,,,,0.0,400.0,,,,1000000.0,22.0,22.0,0.0,yes,yes,no,no,no,no,no,no,,not_primary,58.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,48,CV-0047-a34f1b039659,a34f1b039659333c3358d1d31205004ac34cb4821232f0e9580b911925fb0a63,,False,False,doi:10.1021/acsami.7b04216,ref:li et al 2017,Li et al. 2017,10.1021/acsami.7b04216,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.43,0.0,0.0,0.0,600.0,0.0,215.0,7.6,,,0.0,250.0,,370.2,,3000000.0,22.0,22.0,0.0,no,no,yes,yes,no,no,no,no,straight,not_primary,94.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,49,CV-0048-08a442ccdd3a,08a442ccdd3a9ba7bb8cc9cf9173645753b29a37aa6eea4437fa3c5325790ac8,,False,False,doi:10.1021/acsami.7b04216,ref:li et al 2017,Li et al. 2017,10.1021/acsami.7b04216,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.43,0.0,0.0,0.0,600.0,0.0,215.0,7.6,,,0.0,250.0,,,,3000000.0,22.0,22.0,3.0,no,no,yes,yes,no,no,no,no,straight,not_primary,97.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,50,CV-0049-a28cb3a9f772,a28cb3a9f7727ca7a1ae16d1befd04e1c4f4d9dff8c1ab0a81a8400743d5898d,,False,False,doi:10.1021/acsami.7b04216,ref:li et al 2017,Li et al. 2017,10.1021/acsami.7b04216,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.43,0.0,0.0,0.0,600.0,0.0,215.0,7.6,,,0.0,250.0,,336.92,,3000000.0,22.0,22.0,5.0,no,no,yes,yes,no,no,no,no,straight,not_primary,95.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,51,CV-0050-6f046f278037,6f046f2780372068a3068ff36cc26fa41677129994cc38efafa2e93a48a84cf0,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,0.0,yes,no,yes,no,no,no,no,no,straight,not_primary,95.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,52,CV-0051-850c8828da5f,850c8828da5fd2816b579988791452a16a9fcd9e782e070dc112b11b99c5408f,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,0.0,yes,no,yes,no,no,no,no,no,straight,not_primary,94.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,53,CV-0052-82cd6de5890a,82cd6de5890abbd9adfae8efebe2cba41f17a7eeeafac78a4cec059f21f75890,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,0.0,yes,no,yes,no,no,no,no,no,straight,not_primary,92.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,54,CV-0053-f3df3fb1f1bf,f3df3fb1f1bf27145480a65909068f4fab2e23de2fd14566fb6b4e33ac8208f2,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,0.0,yes,no,yes,no,no,no,no,no,straight,not_primary,83.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,55,CV-0054-2c47a4c4b5e3,2c47a4c4b5e3afdebe9da2009a1f16b3cf3fa2073257ce0a77dd75c205925acb,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,0.0,yes,no,yes,no,no,no,no,no,straight,not_primary,61.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,56,CV-0055-321b7f555331,321b7f55533169876da44b4ae47fbd39c1b060ce500f9d30f73c6ad25f24b945,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,720.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,0.0,yes,no,yes,no,no,no,no,no,straight,not_primary,92.9,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,57,CV-0056-6a07a77e2f7e,6a07a77e2f7eb7d2df676b1ee89f8b1bfdf3be877523cda50b786ef85dcceadc,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,720.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,2.0,yes,no,yes,no,no,no,no,no,straight,not_primary,96.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,58,CV-0057-176dd9ece4b9,176dd9ece4b93028e1bbe97e0067d4572aa63d4f5984bc50e69d461227660064,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,720.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,4.0,yes,no,yes,no,no,no,no,no,straight,not_primary,94.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,59,CV-0058-b8b5d3a0d81b,b8b5d3a0d81bfe724b646278ef62f323f58b7037ab055291a332702fbc872e4c,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,720.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,7.0,yes,no,yes,no,no,no,no,no,straight,not_primary,87.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,60,CV-0059-8f16276dbe6d,8f16276dbe6d4c30657d534463a6da54b16a3e63a9ea3189e475939f6c2faa9a,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,720.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,9.0,yes,no,yes,no,no,no,no,no,straight,not_primary,89.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,61,CV-0060-d25a3ba66a85,d25a3ba66a854560316fc462b4ed9ae4fe0826e3091ba3b28c837f3dbc1abf72,,False,False,doi:10.1088/1758-5090/7/4/045012,ref:tabriz et al 2015,Tabriz et al. 2015,10.1088/1758-5090/7/4/045012,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,60.0,0.0,720.0,0.0,,,0.45,6.0,0.0,330.0,,,,5250000.0,22.0,,11.0,yes,no,yes,no,no,no,no,no,straight,not_primary,88.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,62,CV-0061-7e3d27e58b6a,7e3d27e58b6aeb40b11360749a55a30beaf5123bcef3092ba3859550a13bf261,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,15.0,,,,0.0,413.0,,,,6000000.0,,,1.0,yes,yes,no,no,no,no,no,no,straight,primary,53.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,63,CV-0062-833c41f34dba,833c41f34dba7a5fbdf2568a0d4c9bf91c8332dffbfcd1e0cfaf0c2e4e0f56ce,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,15.0,,,,0.0,413.0,,,,6000000.0,,,14.0,yes,yes,no,no,no,no,no,no,straight,primary,86.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,64,CV-0063-b7eaf32f4f20,b7eaf32f4f20bf2403de1105366699a626ec2aef04a42fd906491970e7d88a1d,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,15.0,,,,0.0,413.0,,,,6000000.0,,,28.0,yes,yes,no,no,no,no,no,no,straight,primary,92.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,65,CV-0064-8014344652ec,8014344652ec29a1bc4fd0169166dafed19692b1ec586d1a8c064eed4b62d09e,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,6.0,,,,0.0,413.0,,,,6000000.0,,,1.0,yes,yes,no,no,no,no,no,no,conical,primary,53.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,66,CV-0065-2530fb19be65,2530fb19be6557b255ea491f7359da57eb224b6b943c13e8553eab4f15fe38ef,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,6.0,,,,0.0,413.0,,,,6000000.0,,,14.0,yes,yes,no,no,no,no,no,no,conical,primary,83.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,67,CV-0066-bfcdc7d9836a,bfcdc7d9836a6f4d49c10b005c86cc9e6268cf382a03abef22e6020e423dc4d7,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,6.0,,,,0.0,413.0,,,,6000000.0,,,28.0,yes,yes,no,no,no,no,no,no,conical,primary,92.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,68,CV-0067-0d981bdfd43d,0d981bdfd43dfe7e8b0560755f8e5f27236a71b4a91dcc73ec21f060af8715cf,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,21.0,,,,0.0,337.0,,,,6000000.0,,,1.0,yes,yes,no,no,no,no,no,no,straight,primary,51.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,69,CV-0068-5dd916881e37,5dd916881e378c5156922a4fa59bda9d70eabb4ea1c06b04e46375796d45dd93,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,21.0,,,,0.0,337.0,,,,6000000.0,,,14.0,yes,yes,no,no,no,no,no,no,straight,primary,68.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,70,CV-0069-1c8ecb628e21,1c8ecb628e213ae924a81f5dee7e77744783a95788473bfb233a5bfa12df6edb,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,21.0,,,,0.0,337.0,,,,6000000.0,,,28.0,yes,yes,no,no,no,no,no,no,straight,primary,85.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,71,CV-0070-322bb3dcbe07,322bb3dcbe0760573cce4287b3ce01996d0f3a6fcb8f0f3989a1e59e70530bc9,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,28.0,,,,0.0,260.0,,,,6000000.0,,,1.0,yes,yes,no,no,no,no,no,no,conical,primary,62.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,72,CV-0071-c9d44433f71b,c9d44433f71b628901cc10ae810c9a3e87e639356f07e5ebe69bfbed3e4761b2,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,28.0,,,,0.0,260.0,,,,6000000.0,,,14.0,yes,yes,no,no,no,no,no,no,conical,primary,73.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,73,CV-0072-ce5d61be0790,ce5d61be0790008bcf313c1395010583d729e9e2d7eb17d79bb39e56840fc4ea,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,28.0,,,,0.0,260.0,,,,6000000.0,,,28.0,yes,yes,no,no,no,no,no,no,conical,primary,94.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,74,CV-0073-c740b4b9d4f6,c740b4b9d4f6a6a6bfc1df0f8060b372ed2207725dd1e184a9e105d19e85aadb,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,6.0,,,,0.0,260.0,,,,6000000.0,,,1.0,yes,yes,no,no,no,no,no,no,straight,primary,54.5,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,75,CV-0074-95be252d687e,95be252d687e10b1f8b9da60974189228a9368a62dd34ad4254f98cf3ca02156,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,6.0,,,,0.0,260.0,,,,6000000.0,,,14.0,yes,yes,no,no,no,no,no,no,straight,primary,85.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,76,CV-0075-50fe66aa5ef6,50fe66aa5ef6760df4849466b5d5bab071bf3514f852edce8c9dc67ccb1483c4,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,6.0,,,,0.0,260.0,,,,6000000.0,,,28.0,yes,yes,no,no,no,no,no,no,straight,primary,90.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,77,CV-0076-1e0712813f60,1e0712813f600f520f28406e6b9e7ba4bce523a75e6284c5f80f89871c92b470,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,38.0,,,,0.0,210.0,,,,6000000.0,,,1.0,yes,yes,no,no,no,no,no,no,conical,primary,49.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,78,CV-0077-76ecd33aca3a,76ecd33aca3a9b3ed5892c8d7d474a6de1318965371c70726b3df2df5e67b69f,,False,False,doi:10.1007/s10439-016-1704-5,ref:muller et al 2017,Müller et al .2017,10.1007/s10439-016-1704-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,720.0,0.0,38.0,,,,0.0,210.0,,,,6000000.0,,,14.0,yes,yes,no,no,no,no,no,no,conical,primary,74.0,no,no,True,
