meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_tcp_concentration_pct_wv,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegda_concentration_pct_wv,final_agarose_concentration_pct_wv,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,filament_diameter_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,construct_base_area_mm_2,construct_total_thickness_mm,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,conical_or_straight_nozzle,acceptable_filament_diameter_yes_or_no,filament_to_nozzle_ratio,log_filament_to_nozzle_ratio,meta_included_in_primary,meta_primary_exclusion_reason
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,212,FD-0211-99d9ae9342ec,99d9ae9342ecfe88498d98241e3d9d6f7ccf6068535fabc8cb64207301bdb568,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,40.0,,,0.000583333,4.0,565.0,603.0,950.61,6000000.0,37.0,22.0,7.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.5764676616915423,0.4551866870691785,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,213,FD-0212-eca3d8e43ee6,eca3d8e43ee6fe1ff85016361ac220004115eb1c7fe4b77f4ca4b405ae57158f,,False,False,ref:idaszek swieszkowski biofab 2019,,Idaszek_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,235.0,0.0,260.0,173.84,10000000.0,,22.0,0.0,,,yes,no,no,no,no,yes,no,straight,no,0.6686153846153846,-0.4025462950673535,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,214,FD-0213-7191a7c3aa87,7191a7c3aa87a7839bc006c4b1a46b61941d8e0cbc987167d3199fe824d05eb1,,False,False,ref:idaszek swieszkowski biofab 2019,,Idaszek_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,235.0,0.0,260.0,184.215,10000000.0,,22.0,0.0,,,yes,no,no,no,no,yes,no,straight,no,0.7085192307692307,-0.34457807728507067,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,215,FD-0214-4910e56759e7,4910e56759e7c7d493fd95c7cd2d26ba3d5937843155061596d655f175486df3,,False,False,ref:idaszek swieszkowski biofab 2019,,Idaszek_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,235.0,0.0,260.0,226.11,10000000.0,,22.0,0.0,,,yes,no,no,no,no,yes,no,straight,no,0.8696538461538462,-0.13966002449203943,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,216,FD-0215-9acf8897533f,9acf8897533fe8d469871f9a291eabc83eeba19b572a33614ae6196b39aca07d,,False,False,ref:gao ma biomat 2015,,Gao_Ma_Biomat_2015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.2,0.0,0.0,0.0,,0.0,,,0.0167,16.67,819.0,1600.0,930.16,1000000.0,,,,,,yes,yes,no,no,no,no,no,straight,no,0.58135,-0.5424022938675198,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,217,FD-0216-3694a88d94ce,3694a88d94cec3fb583245775b9b1f45200f39b09f05bfcd582af26191a40072,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,8.33e-05,4.0,0.0,210.0,222.44,10000000.0,37.0,22.0,1.0,,3.0,no,yes,no,yes,no,yes,no,straight,yes,1.0592380952380953,0.05754987160189462,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,218,FD-0217-1d2cf11bf7a2,1d2cf11bf7a2d1740a25a54789e4891bed79cc6123f71a6935d9eeb5b0c8388c,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,8.33e-05,4.0,0.0,210.0,222.53,10000000.0,37.0,22.0,1.0,,3.0,no,yes,no,yes,no,yes,no,straight,yes,1.0596666666666668,0.05795439326055605,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,219,FD-0218-0115005817b2,0115005817b26527130002487f40bc94d2e2530c46ff6ca47f2ced8435d4374e,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,8.33e-05,4.0,0.0,210.0,211.32,10000000.0,37.0,22.0,1.0,,3.0,no,yes,no,yes,no,yes,no,straight,yes,1.0062857142857142,0.0062660415786463435,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,220,FD-0219-012eef53afa5,012eef53afa5472c917b3d825bba1e161b8534f17709ba6cdb5171a6394a90a3,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,15.0,,,8.33e-05,4.0,0.0,210.0,219.75,10000000.0,37.0,22.0,3.0,,3.0,no,yes,no,yes,no,yes,no,straight,yes,1.0464285714285715,0.04538300584781775,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,221,FD-0220-cb3e208a1815,cb3e208a18159fa6e4681c180eb58265a62d98308145137bd157b2b69a4c6870,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,20.0,,,8.33e-05,4.0,0.0,210.0,349.78,10000000.0,37.0,22.0,3.0,,3.0,no,yes,no,yes,no,yes,no,straight,no,1.6656190476190476,0.5101968547035765,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,222,FD-0221-f482c9cdd90d,f482c9cdd90d1b0ae8b67ecfdd0f51fcda489d74f56dfdf4320b06618b4ebe60,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,25.0,,,8.33e-05,4.0,0.0,210.0,221.294,10000000.0,37.0,22.0,3.0,,3.0,no,yes,no,yes,no,yes,no,straight,yes,1.0537809523809525,0.05238460345503914,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,223,FD-0222-5f3b2984962d,5f3b2984962d01d16f9b9443cc2eb7fc1551ae8f2996783d9ff53f8fd4be9149,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,8.33e-05,4.0,0.0,210.0,318.22,10000000.0,37.0,22.0,3.0,,3.0,no,yes,no,yes,no,yes,no,straight,no,1.5153333333333334,0.41563543676224185,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,224,FD-0223-c694d71713b3,c694d71713b3a5c3072c515c8c4850b3ca2ce48f0f74716b8dcc7318d36c7954,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,45.0,,,8.33e-05,4.0,0.0,210.0,310.92,10000000.0,37.0,22.0,3.0,,3.0,no,yes,no,yes,no,yes,no,straight,no,1.4805714285714286,0.39242811364455027,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,225,FD-0224-24fa889a5c97,24fa889a5c9752beeae34e1f555defb8f9659de6e7cbf1dd81e6b2d4b840bb40,,False,False,ref:colosi khademhosseini advmat 2016,,Colosi_Khademhosseini_AdvMat_2016,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,60.0,,,8.33e-05,4.0,0.0,210.0,247.75,10000000.0,37.0,22.0,3.0,,3.0,no,yes,no,yes,no,yes,no,straight,no,1.1797619047619048,0.16531264249262873,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,226,FD-0225-408f7d0324e4,408f7d0324e42d04b6590aef30659f5e91dbd76ba0b2c7746dcc0eccb061a7db,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,679.73,2500000.0,,,0.0,,,no,yes,no,no,no,yes,no,straight,no,2.0170029673590504,0.7016127301455342,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,227,FD-0226-956b22fd4b31,956b22fd4b311fdf4b48e059058c398caa59de65d5568bf709263e32282b47d7,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,688.16,2500000.0,,,7.0,,,no,yes,no,no,no,yes,no,straight,no,2.0420178041543027,0.7139384386830645,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,228,FD-0227-f7e615ac391b,f7e615ac391b79422462fe80f8249641c94c62af323ace22651756920146e173,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,578.47,2500000.0,,,0.0,,,no,yes,no,no,no,yes,no,straight,no,1.7165281899109792,0.5403037566825784,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,229,FD-0228-252b79d75ef9,252b79d75ef94935c506100b1c5efc1a124fbaac839ee3e6d6d19b2e3705ab87,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,608.07,2500000.0,,,7.0,,,no,yes,no,no,no,yes,no,straight,no,1.8043620178041544,0.5902070765656211,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,230,FD-0229-794579323ce9,794579323ce9d2b507d8a98ec35181e054d9abffa4c97a31644bc36ff19d9f0d,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,582.51,2500000.0,,,0.0,,,no,yes,no,no,no,yes,no,straight,no,1.7285163204747773,0.5472634223221102,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,231,FD-0230-3b549cf02740,3b549cf02740807f1dc7fb5e2fdaa608d7fc952940e13505af0a08c6caab0dcf,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,505.0,2500000.0,,,7.0,,,no,yes,no,no,no,yes,no,straight,no,1.4985163204747773,0.40447549892299806,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,232,FD-0231-a3d47ac7d986,a3d47ac7d986fe3391be7cdd6ad5eb3c11c883a6649a98fc2c208b7e37188333,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,654.69,2500000.0,,,0.0,,,no,yes,no,no,no,yes,no,straight,no,1.9427002967359053,0.6640789108066565,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,233,FD-0232-050ee0ad5b87,050ee0ad5b872c8e2c22acbb8163cb1f5f1aa04626c62829cc620526dd8853c6,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,555.38,2500000.0,,,7.0,,,no,yes,no,no,no,yes,no,straight,no,1.6480118694362018,0.49956963378913566,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,234,FD-0233-d9fb4150d31b,d9fb4150d31b508441d220048fe016911e289707f2f99bbda0eb4aaa129fc527,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,417.2,2500000.0,,,0.0,,,no,yes,no,no,no,yes,no,straight,no,1.2379821958456974,0.21348279277425566,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,235,FD-0234-5d603cc9ec89,5d603cc9ec8986b69d64949cf02e63c14d768713a146d23a0a6a2cf8965474f6,,False,False,ref:ouyang burdick advmat 2017,,Ouyang_burdick_AdvMat_2017,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,0.00667,5.0,0.0,337.0,410.53,2500000.0,,,7.0,,,no,yes,no,no,no,yes,no,straight,no,1.2181899109792285,0.19736607747758594,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,236,FD-0235-ccafcbc11f00,ccafcbc11f003d24536ac9c570dcfe332c2b1df2064f13f6e6706f6b5eee096d,,False,False,ref:kosik koziol swieszkowski biofab 2019,,Kosik-Koziol_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,,30.0,,,8.5e-05,3.9,0.0,250.0,96.66,10000000.0,,,0.125,64.0,1.0,no,yes,no,no,no,yes,no,straight,no,0.38664,-0.9502612514453085,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,237,FD-0236-3a23f5541220,3a23f55412201c7b1010567c9df1a36be23ffe765d94fac7d1dd2adf05c79caa,,False,False,ref:kosik koziol swieszkowski biofab 2019,,Kosik-Koziol_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,,30.0,,,8.5e-05,3.9,0.0,250.0,113.42,10000000.0,,,7.0,64.0,1.0,no,yes,no,no,no,yes,no,straight,no,0.45368,-0.7903631752763645,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,238,FD-0237-f33bf655981b,f33bf655981b8ed11918ac154a94dcb093730f9cca9a03104a154cd39ca8e0eb,,False,False,ref:kosik koziol swieszkowski biofab 2019,,Kosik-Koziol_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,,30.0,,,8.5e-05,3.9,0.0,250.0,190.72,10000000.0,,,21.0,64.0,1.0,no,yes,no,no,no,yes,no,straight,no,0.76288,-0.2706545339852615,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,239,FD-0238-2deb9f40a0bd,2deb9f40a0bd278aa898a260ceba12aecc90359dfd7053d536d66bd77421ed0a,,False,False,ref:kosik koziol swieszkowski biofab 2019,,Kosik-Koziol_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,,30.0,,,8.5e-05,3.9,0.0,250.0,100.82,10000000.0,,,0.125,64.0,1.0,no,yes,no,no,no,yes,no,straight,no,0.40327999999999997,-0.9081241692077617,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,240,FD-0239-32ac2fa06f2e,32ac2fa06f2e43a6871b32d8f73e4f8e49377198434603ac31405ae38e804dec,,False,False,ref:kosik koziol swieszkowski biofab 2019,,Kosik-Koziol_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,,30.0,,,8.5e-05,3.9,0.0,250.0,140.6,10000000.0,,,7.0,64.0,1.0,no,yes,no,no,no,yes,no,straight,no,0.5624,-0.5755419384856819,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,241,FD-0240-c55d08a7af50,c55d08a7af50b6fb6f9c9984ee4508d67dcf9070c9befd21e6ed4b719a676027,,False,False,ref:kosik koziol swieszkowski biofab 2019,,Kosik-Koziol_Swieszkowski_Biofab_2019,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,,30.0,,,8.5e-05,3.9,0.0,250.0,233.45,10000000.0,,,21.0,64.0,1.0,no,yes,no,no,no,yes,no,straight,yes,0.9338,-0.06849299644530044,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,242,FD-0241-9835e80c7608,9835e80c7608ef40b222f4973325756971b3045bc22ad0b187ec6ead53503b5e,,False,False,ref:akkineni gelinsky biofab 2016,,Akkineni_Gelinsky_Biofab_2016,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,900.0,0.0,20.0,,,,0.0,200.0,355.88,500000.0,35.0,,1.0,25.0,1.25,yes,no,no,no,no,no,no,straight,no,1.7793999999999999,0.5762762288285298,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,243,FD-0242-95bedd816593,95bedd816593f0dec3738e7aca491a2b987c46c45e8bcf30796625695f4166a9,,False,False,ref:akkineni gelinsky biofab 2016,,Akkineni_Gelinsky_Biofab_2016,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,900.0,0.0,20.0,,,,0.0,200.0,608.54,500000.0,35.0,,21.0,25.0,1.25,yes,no,no,no,no,no,no,straight,no,3.0427,1.1127452791340222,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,244,FD-0243-7d57ff57b955,7d57ff57b9555340d3be6c6a20e45c3e732982ec16dca8d5e8c300770fe4657e,,False,False,ref:dai 2016,,Dai 2016,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,,0.0,,,,,0.0,260.0,277.74,2000000.0,25.0,4.0,0.0,,,yes,no,no,no,no,no,no,,yes,1.0682307692307693,0.06600379325570652,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,245,FD-0244-48d9000f964b,48d9000f964b390b9683e00e87a863a8ba62d8c62a95a0b07da7a73dd6eedc7f,,False,False,ref:duin 2019,,Duin 2019,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,70.0,600.0,0.0,45.0,,,10.0,0.0,840.0,763.25,,,,1.0,27.0,,yes,no,no,no,no,no,no,conical,yes,0.9086309523809524,-0.09581626022237208,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,246,FD-0245-4cc1d00332b2,4cc1d00332b213dfffaaf7e517bcc8cd4aac2ae7535d0117d082905cf514e996,,False,False,ref:duin 2019,,Duin 2019,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,600.0,0.0,45.0,,,10.0,0.0,840.0,922.18,,,,7.0,27.0,,yes,no,no,no,no,no,no,conical,yes,1.0978333333333332,0.09333854043050079,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,247,FD-0246-d27126a70b7a,d27126a70b7aa60062b613de8a4ba28dfb073dfdfe98b771be176d5463848374,,False,False,ref:giuseppe 2018,,Giuseppe 2018,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,480.0,0.0,103.0,,,,0.0,230.0,350.0,,37.0,22.0,0.042,37.5,0.5,yes,no,no,no,no,no,no,,no,1.5217391304347827,0.41985384556026406,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,248,FD-0247-37d77ae22c7d,37d77ae22c7dd8c548ae4b3cbeb41e84b95c8953fc08c3acb3448827161b5e7a,,False,False,ref:giuseppe 2018,,Giuseppe 2018,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,480.0,0.0,172.0,,,,0.0,230.0,370.0,,37.0,22.0,0.042,37.5,0.5,yes,no,no,no,no,no,no,,no,1.608695652173913,0.4754236967150748,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,249,FD-0248-868eb9d9b584,868eb9d9b58416e71a3fb3480c2f5081ca967aed3c449b7672baef5c1cbb6513,,False,False,ref:giuseppe 2018,,Giuseppe 2018,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,480.0,0.0,193.0,,,,0.0,230.0,310.0,,37.0,22.0,0.042,37.5,0.5,yes,no,no,no,no,no,no,,no,1.3478260869565217,0.29849298855599654,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,250,FD-0249-5a0a597929d7,5a0a597929d7edb9bd05f92ccaa252402cc4a2e16758504b92242ff71a43a620,,False,False,ref:othman 2020,,Othman 2020,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.2,0.0,0.0,0.0,1200.0,0.0,,50.0,0.0167,,0.0,1000.0,1500.0,,,,15.0,,,no,yes,no,no,no,no,no,conical,no,1.5,0.4054651081081644,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,251,FD-0250-b8871502db49,b8871502db49f0d0c4bc50a8a0bffa21752790f0e1af097d788dd6ebc79da4a5,,False,False,ref:ouyang 2015,,Ouyang 2015,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,,,,,0.0,250.0,415.0,2000000.0,4.0,4.0,0.0,64.0,5.4,no,no,no,yes,no,no,no,straight,no,1.66,0.5068176023684519,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,252,FD-0251-47a70c2f9239,47a70c2f9239077d35199c63a79a4d447b7c658ec1736d87bdd2587b84813852,,False,False,ref:ouyang 2015,,Ouyang 2015,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,,,,,0.0,250.0,415.0,2000000.0,25.0,10.0,0.0,64.0,5.4,no,no,no,yes,no,no,no,straight,no,1.66,0.5068176023684519,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,253,FD-0252-0687dd0e5934,0687dd0e5934d6b36d79ea3c8a14009936487f2332dc1a64e615b9b619490c48,,False,False,ref:ouyang 2015,,Ouyang 2015,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,,,,,0.0,250.0,415.0,2000000.0,25.0,25.0,0.0,64.0,5.4,no,no,no,yes,no,no,no,straight,no,1.66,0.5068176023684519,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,254,FD-0253-4b57a3782f5f,4b57a3782f5f96c160faf29eeb317f0e745b961aba0debbacee2b5bcc39a6878,,False,False,ref:ouyang 2016,,Ouyang 2016,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,,,0.00068,,0.0,250.0,500.0,1000000.0,30.0,22.5,0.0,144.0,1.15,no,no,no,yes,no,no,no,straight,no,2.0,0.6931471805599453,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,255,FD-0254-f556badedc2a,f556badedc2ab899d23fe9707d40eb664e837ea1f8fd6d0b41505956363104c2,,False,False,ref:ouyang 2016,,Ouyang 2016,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,,,0.00068,,0.0,250.0,500.0,1000000.0,27.5,22.5,0.0,144.0,1.15,no,no,no,yes,no,no,no,straight,no,2.0,0.6931471805599453,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,256,FD-0255-39697666e294,39697666e294761ae052640babc0d638fb374e86a3a4463c5cb12a9567b3efb6,,False,False,ref:ouyang 2016,,Ouyang 2016,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,,,0.00068,,0.0,250.0,500.0,1000000.0,25.0,22.5,0.0,144.0,1.15,no,no,no,yes,no,no,no,straight,no,2.0,0.6931471805599453,True,
