meta__dataset,meta__source_filename,meta__original_data_row,meta__row_sha256,meta__row_id,Reference,Final_Alginate_Conc_(%w/v),Final_Gelatin_Conc_(%w/v),Final_GelMA_Conc_(%w/v),Final_Hyaluronic_Acid_Conc_(%w/v),Final_MeHA_Conc_(%w/v),Final_NorHA_Conc_(%w/v),Final_Fibronin/Fibrinogen_Conc_(%w/v),Final_P127_Conc_(%w/v),Final_Collagen_Conc_(%w/v),Final_TCP_Conc_(%w/v)_(%w/v),Final_Gellan_Conc_(%w/v),Final_Nano/Methycellulose_Conc_(%w/v),PEGDA_Conc_(%w/v),Agarose_Conc_(%w/v),CaCl2_Conc_(mM),NaCl2_Conc_(mM),BaCl2_Conc_(mM),SrCl2_Conc_(mM),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Inner_Nozzle_Outer_Diameter_(µm),Outer_Nozzle_Inner_Diameter_(µm),Filament_Diameter_(µm),Cell_Density_(cells/mL),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Days_Observed,Construct_Base_Area_(mm^2),Construct_Total_Thickness_(mm),Cell_Culture_Medium_Used?,DI_Water_Used?,Precrosslinking_Solution_Used?,Saline_Solution_Used?,EtOH_Solution_Used?,Photoinitiator_Used?,Enzymatic_Crosslinker_Used?,Conical_or_Straight_Nozzle,Acceptable_Filament_Diameter_(Yes/No),meta__duplicate_group_id,meta__is_in_duplicate_group,meta__is_duplicate_beyond_first
filament_diameter,Filament diameter dataset V1 (1).csv,258,cd3c1c3b9c75ea331afcb7a5caf59b29a989335c2fcc854f317b8ec00f914c27,FD-0257-cd3c1c3b9c75,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,27.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,259,50f8d79c8327a1d99a4aed8d4a1c40c53554ee3e957d380a4c30d48e8fee284e,FD-0258-50f8d79c8327,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,25,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,260,5d7371ed5ffb6255f009cc8af9b726690375e9cd0332703fb1147aef38530ab6,FD-0259-5d7371ed5ffb,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,22.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,FD-DUP-022,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,261,aa70724ad88292cffb3b2a660d781f8ae435a5e52381279d424796ced9001760,FD-0260-aa70724ad882,Ouyang 2016,1,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,30,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,262,b88da3045f6fcadc3504bbf9e3a3f523ee281a53f9d2d3ef9d6dc7a8620d69c4,FD-0261-b88da3045f6f,Ouyang 2016,1,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,27.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,263,8a900fe6efe6540eb5380382c9e3b41ac74f95f99184a25d5162bf2800897bdc,FD-0262-8a900fe6efe6,Ouyang 2016,1,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,25,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,264,810675ad762603e8eafae584f4071505b7e65b6d8229d04a12f6f1ae4fcb00f0,FD-0263-810675ad7626,Ouyang 2016,1,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,22.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,265,5d7371ed5ffb6255f009cc8af9b726690375e9cd0332703fb1147aef38530ab6,FD-0264-5d7371ed5ffb,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,22.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,FD-DUP-022,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,266,5d7371ed5ffb6255f009cc8af9b726690375e9cd0332703fb1147aef38530ab6,FD-0265-5d7371ed5ffb,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,22.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,FD-DUP-022,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,267,5d7371ed5ffb6255f009cc8af9b726690375e9cd0332703fb1147aef38530ab6,FD-0266-5d7371ed5ffb,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,22.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,FD-DUP-022,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,268,9a335f5d74a2d514ed9a7da9f50d1be18fd9539ee655a6a1f0c9ca9ffceb996a,FD-0267-9a335f5d74a2,Yao 2019,1,3,0,0,0,0,0,0,0.01,0,0,0,0,0,180.2,0,0,0,600,0,250,,,6.5,0,340,973,1000000,15,4,3,707,3.5,N,N,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,269,8583dcba59781e939680924355b949df1326c6a224b572de21a09d0ec3012f5a,FD-0268-8583dcba5978,Zhao 2014,1,10,0,0,0,0,2,0,0,0,0,0,0,0,270.3,0,0,0,900,0,,,0.00017,,0,250,500,1000000,25,10,0,100,2,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,270,5a5c9844d2759709f411e92f49f1f418fb11b2b0aba4cfae44b8c468ed2b5d46,FD-0269-5a5c9844d275,Zhao 2014,1,10,0,0,0,0,2,0,0,0,0,0,0,0,270.3,0,0,0,900,0,,,0.00017,,0,250,500,1000000,20,10,0,100,2,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,271,ef804ac78fb7cc14de6a13d1b59bec5279fe04a1b7d7fa663324a01abf882753,FD-0270-ef804ac78fb7,Zhao 2014,1,10,0,0,0,0,2,0,0,0,0,0,0,0,270.3,0,0,0,900,0,,,0.00017,,0,250,500,1000000,15,10,0,100,2,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,272,bf9564d48f9007e1fa245d42ca8e31684fe87e452edd7e2aaf143536132bef8b,FD-0271-bf9564d48f90,Zhao 2014,1,10,0,0,0,0,2,0,0,0,0,0,0,0,270.3,0,0,0,900,0,,,0.00017,,0,250,500,1000000,10,10,0,100,2,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,273,3dcdd5a958caac00fecfd8b633e58249e7e22126654eecbade894441efcbace2,FD-0272-3dcdd5a958ca,Gantumar_Sakai,0.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,,22,,22,0,210,1653.93,500000,22,22,1,420,1,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,274,503e51582d78f97ba775f1bf27203021a22249931284e9069a1bff7e8df6100b,FD-0273-503e51582d78,Gantumar_Sakai,0.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,,0,0,,22,,22,0,210,1318.33,500000,22,22,7,420,1,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,275,b88c937b2c52a4bf44316b911bdefeac29acd477fe06b0c5b59ea28dd706501c,FD-0274-b88c937b2c52,Bociaga_Rosinska_Mat_2020,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,100,2,,,0,300,1090.9,,34,10,0,156.25,0.35,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,276,9b42fe204d70248f0adae3294cb6cddcc86b729d364f38e1763a7ed6cd694171,FD-0275-9b42fe204d70,Bociaga_Rosinska_Mat_2020,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,100,2,,,0,300,1090.9,,37,10,0,156.25,0.35,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,277,43493aa2d1b1e27ab32f5b1447dfe6f9272df9fe7975d33e92da32f1a8ed0d03,FD-0276-43493aa2d1b1,Bociaga_Rosinska_Mat_2020,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,100,2,,,0,300,1090.9,,40,10,0,156.25,0.35,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,278,61d51273a9456c78c99683303ccdccca5aeb7f1d44826f8d7ea69c97fe8a27a9,FD-0277-61d51273a945,Fisch_Zenobi-Wong_Biofab_2021,3,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,0,0,,0,26,,0.00224,13.33,0,410,1014.53,3000000,22,22,0,28.27,1,Y,N,N,N,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,279,bed7f4ca107e982d4dcdde8664920b1c3e96447d983cb3d4efc7bb751045dc65,FD-0278-bed7f4ca107e,Fisch_Zenobi-Wong_Biofab_2021,3,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,0,0,,0,26,,0.00224,13.33,0,410,1113.08,3000000,22,22,0,28.27,1,Y,N,N,N,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,280,c1b1600463ae89a3c47c7776ea2db03f8e2392c35f7d7ea25d192d14226a98ff,FD-0279-c1b1600463ae,Fisch_Zenobi-Wong_Biofab_2021,3,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,0,0,,0,26,,0.00224,13.33,0,410,1014.53,10000000,22,22,0,28.27,1,Y,N,N,N,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,281,062220ff223b7fcbb901bc180ebc836bfab650a094a12e55b39685aa1e3079f9,FD-0280-062220ff223b,Fisch_Zenobi-Wong_Biofab_2021,3,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,0,0,,0,26,,0.00224,13.33,0,410,1113.08,10000000,22,22,0,28.27,1,Y,N,N,N,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,282,e8ecfff24aab2379c59d040be31fd766079a9e3b0d9c858681d863b30d7f82bd,FD-0281-e8ecfff24aab,Li_Zhou_AddMan_2021,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,0,250,307.47,366000,26,22,0,,,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,283,2435fe7376b386ea9557cbaf7f89dd02a413ee040940f984c4f69aabfc22ccc5,FD-0282-2435fe7376b3,Li_Zhou_AddMan_2021,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,0,250,553.5373,366000,26,22,5,,,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,284,50122df19e8d61af73da33d0713518a27df8902fb5c09608cb6c81b02cda757b,FD-0283-50122df19e8d,Li_Zhou_AddMan_2021,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,0,250,667.041,366000,26,22,0,,,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,285,6e6bd4faab96a912c445ec497ed815820b89aa21579a41564f9f3da84f773455,FD-0284-6e6bd4faab96,Li_Zhou_AddMan_2021,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,0,250,525.147,366000,26,22,5,,,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,286,4eb25eb38e96b10c0693ff0fea4596c7d5adfb7c3ce3e1f007e6bfc482832dd3,FD-0285-4eb25eb38e96,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,60,,,0.00167,,410,840,800,4000000,5,22,0,64,1,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,287,9c48ad841ed800bcc261c040d74972aeab750ceda2d0f271eca9fc853414b07d,FD-0286-9c48ad841ed8,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,60,,,0.00167,,410,840,800,4000000,5,22,0,64,2,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,288,f7e60c86f73b8e91908471c48223b1f32ba621a0fa374410dec0eab525787867,FD-0287-f7e60c86f73b,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,60,,,0.00167,,410,840,800,4000000,5,22,0,64,3,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,289,4b9e20ee62b5f855baf2cc387ae1e92f2c9db1fdae173c248b43b5051c02f902,FD-0288-4b9e20ee62b5,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,60,,,0.00167,,410,840,800,4000000,5,22,0,64,4,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,290,67e158fad56dc6ce26de93ae707d2193838358cf17c194aa2ed5b916a3adcba6,FD-0289-67e158fad56d,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,60,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,291,bd78d40ea9b94a3f7e2a25b5d65bc5bc9170b444770eea023e6b1006ac400e84,FD-0290-bd78d40ea9b9,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,0,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,292,7adfba4d78cd490cc58a5300dbb6bc2a9d6e0552a50767cee8a730d9b0d39d36,FD-0291-7adfba4d78cd,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,0,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,293,5d74938518c056c0afe4ebfa49695cf0698af6de076a37c308ea63a494be9dca,FD-0292-5d74938518c0,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-023,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,294,3a8f6c5278f3c840c1604a3a3c422461cda5994ad64ad478042ae6bd566e1957,FD-0293-3a8f6c5278f3,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-013,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,295,a1aaeee24b0204fe3176b8f77127f31fc3fc5c8711141a3fe2b4af2c72386777,FD-0294-a1aaeee24b02,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,2400,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,296,b09c6e10a20dec9fb9f688af52e014038ca622e0c41e2a8ebbd7ce392ed2ef45,FD-0295-b09c6e10a20d,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,2400,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,297,534aad1bf5b724ff2d84eef092f018b1c575b982c18e79b65a88d716d5eda3df,FD-0296-534aad1bf5b7,Mistry_Yang_BiomacromolJ_2018,3,0,5,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,298,456328f07559e64dc8073e0dfc2cfbaaaec4aa4ccca4fde2e895b09a22f913bf,FD-0297-456328f07559,Mistry_Yang_BiomacromolJ_2018,3,0,5,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,299,33bb854b591fcaa11fa1c91b67cd8075c9ab7133637b5b4dcc5bbff2a2c425c5,FD-0298-33bb854b591f,Mistry_Yang_BiomacromolJ_2018,3,0,5,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,300,5d74938518c056c0afe4ebfa49695cf0698af6de076a37c308ea63a494be9dca,FD-0299-5d74938518c0,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-023,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,301,3a8f6c5278f3c840c1604a3a3c422461cda5994ad64ad478042ae6bd566e1957,FD-0300-3a8f6c5278f3,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-013,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,302,eb201a6a9568d79e2dd3be9bed5688d097b6e8ae93f602a403458dc2d67ea018,FD-0301-eb201a6a9568,Mistry_Yang_BiomacromolJ_2018,2,0,5,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,303,9ce127bca74a00ce7c7e983895642186259a111bd4aea135121a5edacea4c2ee,FD-0302-9ce127bca74a,Mistry_Yang_BiomacromolJ_2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,304,651a4a9a59b26c834e484574c5270a1be6a4b6b6074f6d7ec7660fe84c3ba944,FD-0303-651a4a9a59b2,Mistry_Yang_BiomacromolJ_2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,305,05291e0e3a3991f861299ecc8035540e276eb7c76adb56384d5985decf9ac8f2,FD-0304-05291e0e3a39,Mistry_Yang_BiomacromolJ_2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,306,d7379a808fc9ad5e5adf59fa5c1756ec166b1a544607c080ea351b70e93d16b7,FD-0305-d7379a808fc9,Mistry_Yang_BiomacromolJ_2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,14,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,307,8ed270134ac5f4008b1dde6f45c207949336d71fbc8c8a16b4b3babff29accc9,FD-0306-8ed270134ac5,Mistry_Yang_BiomacromolJ_2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,28,64,5,Y,N,N,N,N,N,Y,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,308,20876d5194adb2ab91561ac1310bf98dbec7e3b7caa6d1c29457cc28e5434e03,FD-0307-20876d5194ad,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-009,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,309,4eb8e84be2b600e4df5205a3a13a6c29df5b6b26e93df19894eb2281bc791bfb,FD-0308-4eb8e84be2b6,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-016,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,310,763b67652ba4e702b68cff44c8301dbe8291af78c5d266bfd6459e13c6cabbec,FD-0309-763b67652ba4,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-027,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,311,fc478393ceb06c8350a744ee20967f5575f4d25a6822ef295a1e841821589e26,FD-0310-fc478393ceb0,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,14,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-043,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,312,e87c0de2ea9e3c4fc7ee56994a07f9adf270400e9adc976fd8ce6c7c1cab8a34,FD-0311-e87c0de2ea9e,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,28,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-041,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,313,20876d5194adb2ab91561ac1310bf98dbec7e3b7caa6d1c29457cc28e5434e03,FD-0312-20876d5194ad,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-009,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,314,4eb8e84be2b600e4df5205a3a13a6c29df5b6b26e93df19894eb2281bc791bfb,FD-0313-4eb8e84be2b6,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-016,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,315,763b67652ba4e702b68cff44c8301dbe8291af78c5d266bfd6459e13c6cabbec,FD-0314-763b67652ba4,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-027,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,316,fc478393ceb06c8350a744ee20967f5575f4d25a6822ef295a1e841821589e26,FD-0315-fc478393ceb0,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,14,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-043,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,317,e87c0de2ea9e3c4fc7ee56994a07f9adf270400e9adc976fd8ce6c7c1cab8a34,FD-0316-e87c0de2ea9e,Mistry_Yang_BiomacromolJ_2018,2,0,0,0,0,0,0,0,0,0,0,0,9,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,28,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-041,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,318,bafaeb07b3b5927cf29c0085da25b117cdccfc182b003ba89919f24533cf837d,FD-0317-bafaeb07b3b5,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,0,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-039,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,319,50be341f706e0889f258baf3d40963ba8acfcee7513b95817a878129d256d4db,FD-0318-50be341f706e,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,1,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-017,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,320,8c57c0360c9301fc1d75b25d453023f0fcf5bac9d1cef38cab4bb5ff20e627ec,FD-0319-8c57c0360c93,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,7,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-032,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,321,f1284e48a15f7d893ae85d9295c6726813cb574c6f6fb16c872310e67a10cbad,FD-0320-f1284e48a15f,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,14,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-042,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,322,50cb6991c2059cd98b87b0b0513b3f0660cc91e26c91713a67ee0737783380bd,FD-0321-50cb6991c205,Mistry_Yang_BiomacromolJ_2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,0,0,600,1200,,,0.00167,,410,840,800,4000000,5,22,28,64,5,Y,N,N,N,N,N,Y,S,Y,FD-DUP-018,True,False
