dataset,dataset_code,validation_design,repeat,meta_row_id,meta_primary_source_id,assigned_test_fold,assignment_seed
cell_viability,CV,random_rowwise,1,CV-0243-098edcf999e6,doi:10.1088/1758-5090/ab19fd,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0244-6d96be851d98,doi:10.1088/1758-5090/ab19fd,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0245-4271cb53c239,doi:10.1088/1758-5090/ab19fd,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0246-2717eab80ac4,doi:10.1088/1758-5090/ab19fd,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0247-1f620b790d81,doi:10.1088/1758-5090/ab19fd,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0248-738c704ebb3f,doi:10.1088/1758-5090/ab19fd,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0249-bea00705fecb,doi:10.18063/ijb.v5i2.2.204,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0250-f7033d015023,doi:10.18063/ijb.v5i2.2.204,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0251-9b8204c7a187,doi:10.18063/ijb.v5i2.2.204,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0252-f79849d75f1a,doi:10.18063/ijb.v5i2.2.204,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0253-422e47e8c9f3,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0254-f2560c474668,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0255-0d6d1ce7b0f3,doi:10.18063/ijb.v5i2.2.204,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0256-06673bf94b9d,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0257-a14d036ee476,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0258-a72921ad8fa6,doi:10.18063/ijb.v5i2.2.204,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0259-c7c5df36f2a8,doi:10.18063/ijb.v5i2.2.204,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0260-48884a0fe727,doi:10.18063/ijb.v5i2.2.204,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0261-7591d00874bd,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0262-1ddcad496a36,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0263-d575eef06a6f,doi:10.18063/ijb.v5i2.2.204,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0264-1f766c7fb598,doi:10.18063/ijb.v5i2.2.204,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0265-7ea78b3c925a,doi:10.18063/ijb.v5i2.2.204,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0266-375ef42fd9cc,doi:10.18063/ijb.v5i2.2.204,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0267-7ad1a1f588bb,doi:10.18063/ijb.v5i2.2.204,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0268-0b747361ac41,doi:10.1007/s13205-018-1341-9,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0269-5ad15b176487,doi:10.1007/s13205-018-1341-9,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0270-d39b72c890ec,doi:10.1007/s13205-018-1341-9,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0271-89ed381c8d3e,doi:10.1038/s41598-018-26407-3,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0272-9fefd0fee0f2,doi:10.1038/s41598-018-26407-3,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0273-209849bab70d,doi:10.1038/s41598-018-26407-3,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0274-5ca4af24ff19,doi:10.1038/s41598-018-26407-3,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0275-385955a2bdb9,doi:10.1038/s41598-018-26407-3,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0276-9d84d983258b,doi:10.1038/s41598-018-26407-3,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0277-c83813b8ddad,doi:10.1038/s41598-018-26407-3,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0278-6a1ec0514c6d,doi:10.1038/s41598-018-26407-3,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0279-9e3a0eca878a,doi:10.1038/s41598-018-26407-3,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0280-c34467c2fded,doi:10.1038/s41598-018-26407-3,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0281-06bb45b46765,doi:10.1038/s41598-018-26407-3,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0282-0a15f150f14b,doi:10.1038/s41598-018-26407-3,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0283-50077451733f,doi:10.1038/s41598-018-26407-3,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0284-20d1a3f4c16d,doi:10.1038/s41598-018-26407-3,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0285-4f5967e87fde,doi:10.1038/s41598-018-26407-3,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0286-84622e9c78e5,doi:10.1038/s41598-018-26407-3,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0287-2ca64697ca34,doi:10.1038/s41598-018-26407-3,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0288-dde12af2ded4,doi:10.1038/s41598-018-26407-3,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0289-87597f659d67,doi:10.1038/s41598-018-26407-3,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0290-013631ab6877,doi:10.1038/s41598-018-26407-3,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0291-14c056824a11,doi:10.1007/s10856-019-6258-2,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0292-43a5d0e227c9,doi:10.1007/s10856-019-6258-2,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0293-31f80b4f8c20,doi:10.1007/s10856-019-6258-2,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0294-d60f0d245e4c,doi:10.1002/smll.201905505,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0295-2f68a1b116fc,doi:10.1002/smll.201905505,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0296-886225804417,doi:10.1002/smll.201905505,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0297-2d6e4fb5c80c,doi:10.1002/smll.201905505,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0298-069087917796,doi:10.1002/smll.201905505,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0299-3898aafdf105,doi:10.1002/smll.201905505,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0300-56fcc6fd92f7,doi:10.1002/smll.201905505,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0301-4d2d236c281b,doi:10.1002/smll.201905505,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0302-ed00ba44e289,doi:10.1002/smll.201905505,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0303-4330021d82dc,doi:10.1002/smll.201905505,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0304-fa9a13149ac2,doi:10.1002/smll.201905505,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0305-51f52037ea0e,doi:10.1002/smll.201905505,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0306-3c08e3a84e26,doi:10.1002/smll.201905505,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0307-141f14bf95a3,doi:10.1002/smll.201905505,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0308-27e7bf39da20,doi:10.1002/smll.201905505,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0309-41f08261a122,doi:10.1002/smll.201905505,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0310-5d07ccc8df6b,doi:10.1002/smll.201905505,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0311-68dba94de7da,doi:10.1002/smll.201905505,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0312-a194051fdd0a,doi:10.1002/adfm.201700798,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0313-9c96096ee189,doi:10.1002/adfm.201700798,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0314-3fac911bbc71,doi:10.1002/adfm.201700798,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0315-804c06c15918,doi:10.1002/adfm.201700798,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0316-208ed4c22757,doi:10.1115/1.4024575,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0317-925f79500253,doi:10.1115/1.4024575,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0318-e8f056b7baec,doi:10.1115/1.4024575,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0319-a6881ed428ee,doi:10.1115/1.4024575,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0320-be9a5ecc79c6,doi:10.1115/1.4024575,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0321-d54dd96c76a7,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0322-b988ffbf9134,doi:10.1115/1.4024575,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0323-856f75825b88,doi:10.1115/1.4024575,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0324-079fe93d3f90,doi:10.1115/1.4024575,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0325-6c653cb874ff,doi:10.1115/1.4024575,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0326-7d6faae37a0b,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0327-eed928b792a0,doi:10.1115/1.4024575,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0328-68b7c41d72e1,doi:10.1115/1.4024575,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0329-9caa94cbee72,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0330-cdff4cf028aa,doi:10.1115/1.4024575,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0331-49650580bdfe,doi:10.1115/1.4024575,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0332-6ae24236f5c2,doi:10.1115/1.4024575,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0333-e30e9c9379db,doi:10.1115/1.4024575,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0334-5728cbf3c34e,doi:10.1115/1.4024575,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0335-3b9542fe06da,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0336-589c21e0f358,doi:10.1115/1.4024575,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0337-872bc224047e,doi:10.1115/1.4024575,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0338-11e8ad02f5e4,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0339-762bc7b1cbbb,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0340-86a607ff4ac4,doi:10.1115/1.4024575,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0341-24c1369c5bf3,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0342-ef9618761cc7,doi:10.1115/1.4024575,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0343-f4b3119bbaa8,doi:10.1115/1.4024575,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0344-e573b2382613,doi:10.1115/1.4024575,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0345-97ea4da3569e,doi:10.1115/1.4024575,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0346-2408eedf8987,doi:10.1088/1758-5082/5/2/025004,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0347-a1251008add2,doi:10.1088/1758-5082/5/2/025004,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0348-5f6cdf6a3c49,doi:10.1088/1758-5082/5/2/025004,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0349-5466635df922,doi:10.1039/c4bm00234b,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0350-e7ac120013c3,doi:10.1039/c4bm00234b,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0351-f6d077c81bac,doi:10.1039/c4bm00234b,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0352-080d5876a158,doi:10.1016/j.biomaterials.2016.07.038,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0353-dcaea26de856,doi:10.1016/j.biomaterials.2016.07.038,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0354-1910c4035069,doi:10.1016/j.biomaterials.2016.07.038,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0355-622856904eea,doi:10.1016/j.biomaterials.2016.07.038,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0356-c4af011409c2,doi:10.1016/j.biomaterials.2016.07.038,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0357-fd521ddb0a62,doi:10.1016/j.biomaterials.2016.07.038,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0358-df7cdc707f3b,doi:10.1016/j.biomaterials.2016.07.038,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0359-bf5fccf17d22,doi:10.1016/j.biomaterials.2016.07.038,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0360-ef3f813f8ea1,doi:10.1016/j.biomaterials.2016.07.038,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0361-d82fa56f7f55,doi:10.1088/1758-5090/ab2622,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0362-bb97104e4b63,doi:10.1088/1758-5090/ab2622,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0363-cd2bac16b83c,doi:10.1088/1758-5090/ab2622,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0364-d2351acc69ea,doi:10.1088/1758-5090/ab2622,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0365-c732ad5cf2fc,doi:10.1088/1758-5090/ab2622,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0366-a565d1bcaf4a,doi:10.1088/1758-5090/ab2622,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0367-8db2986ccc35,doi:10.1088/1758-5090/ab2622,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0368-b73ba7264f71,doi:10.1088/1758-5090/ab2622,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0369-b37585ec4385,doi:10.1088/1758-5090/ab2622,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0370-834f5fdb87dc,doi:10.1016/j.biomaterials.2015.05.031,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0371-914806cf7f87,doi:10.1016/j.biomaterials.2015.05.031,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0372-f8852bd69410,doi:10.1016/j.biomaterials.2015.05.031,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0373-b332d3923f0b,doi:10.1016/j.biomaterials.2015.05.031,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0374-11a44efd8f30,doi:10.1016/j.biomaterials.2015.05.031,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0375-faa0dc5bc697,doi:10.1016/j.biomaterials.2015.05.031,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0376-ca5d5ae1467c,doi:10.1002/adma.201503310,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0377-c3562b72bd6f,doi:10.1002/adma.201503310,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0378-824e5b61431a,doi:10.1002/adma.201503310,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0379-2be65daeb369,doi:10.1002/adma.201503310,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0380-6ad49a3c69d7,doi:10.1002/adma.201503310,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0381-3d7ed60baa2e,doi:10.1002/adma.201503310,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0382-77857581b265,doi:10.1002/adma.201503310,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0383-8cbfce2c93a8,doi:10.1002/adma.201503310,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0384-06c2252ab061,doi:10.1002/adma.201503310,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0385-c8544ae006f8,doi:10.1002/adma.201604983,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0386-27e742960252,doi:10.1002/adma.201604983,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0387-5eaa607e7985,doi:10.1002/adma.201604983,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0388-f72cc8044a66,doi:10.1002/adma.201604983,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0389-4b9649cc8c0d,doi:10.1002/adma.201604983,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0390-5523018cf4e0,doi:10.1002/adma.201604983,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0391-10ba2356a32d,doi:10.1002/adma.201604983,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0392-7e6b12a8b097,doi:10.1002/adma.201604983,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0393-bf35f8a26dbd,doi:10.1002/adma.201604983,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0394-ca7d645bed48,doi:10.1002/adma.201604983,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0395-98ddabc4c454,doi:10.1002/adma.201604983,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0396-eed476a25193,doi:10.1002/adma.201604983,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0397-73ba67c47559,doi:10.1002/adma.201604983,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0398-297bd46b5ff8,doi:10.1002/adma.201604983,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0399-fc12b191a3fa,doi:10.1002/adma.201604983,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0400-de63c6b8ec63,doi:10.1088/1758-5090/ab15cb,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0401-7b8fdf0120ed,doi:10.1088/1758-5090/ab15cb,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0402-0bcfee788f06,doi:10.1088/1758-5090/ab15cb,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0403-5985a4092b95,doi:10.1088/1758-5090/ab15cb,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0404-6ee8c8820aac,doi:10.1088/1758-5090/ab15cb,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0405-e194a555e1e4,doi:10.1088/1758-5090/ab15cb,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0406-ec715849b364,doi:10.1088/1758-5090/8/4/045001,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0407-03f5bc8ce4fb,doi:10.1088/1758-5090/8/4/045001,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0408-faa3d47f264d,doi:10.1088/1758-5090/8/4/045001,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0409-847c5293b136,doi:10.1088/1758-5090/8/4/045001,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0410-15c0f0f70a03,doi:10.1002/jbm.a.36036,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0411-69a708790a67,doi:10.1002/jbm.a.36036,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0412-8216f3001703,doi:10.1002/jbm.a.36036,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0413-945d95c6e3c0,doi:10.1002/jbm.a.36036,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0414-dae1ca2f9397,doi:10.1089/biores.2013.0031,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0415-555892014d93,doi:10.1089/biores.2013.0031,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0416-c8274a942b6a,doi:10.1089/biores.2013.0031,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0417-42b1f0117db6,doi:10.1089/biores.2013.0031,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0418-7f8bcf28a899,doi:10.1002/adhm.201500677,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0419-be130bc4476a,doi:10.1002/adhm.201500677,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0420-163068fd2483,doi:10.1002/adhm.201500677,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0421-51cda67469d1,doi:10.1002/adhm.201500677,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0422-a19ccf8a7ad9,doi:10.1002/adhm.201500677,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0423-50c27ca788a7,doi:10.1002/adhm.201500677,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0424-77f178f7fee6,doi:10.1002/adhm.201500677,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0427-594cbf58fea9,doi:10.1089/ten.tec.2007.0392,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0428-5dee8154e81a,doi:10.1089/ten.tec.2007.0392,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0429-712dd0b11421,doi:10.1089/ten.tec.2007.0392,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0430-8f4df15cfb86,doi:10.1089/ten.tec.2007.0392,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0431-ee4689263145,doi:10.1089/ten.tec.2007.0392,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0432-9a20281e77e8,doi:10.1089/ten.tec.2007.0392,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0433-742558341279,doi:10.1089/ten.a.2007.0004,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0434-f09993afceba,doi:10.1089/ten.a.2007.0004,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0435-e0387386d9cf,doi:10.1089/ten.a.2007.0004,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0436-855168296d58,doi:10.1089/ten.a.2007.0004,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0437-d738fb55dde0,doi:10.1089/ten.a.2007.0004,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0438-5d64890945eb,doi:10.1089/ten.a.2007.0004,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0439-fb6984afee98,doi:10.1089/ten.a.2007.0004,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0440-7b7abb6949ae,doi:10.1089/ten.a.2007.0004,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0441-26d56533da7a,doi:10.1089/ten.a.2007.0004,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0442-6445a19bc369,doi:10.1089/ten.a.2007.0004,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0443-71f6372eb942,doi:10.1089/ten.a.2007.0004,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0444-22cda6887515,doi:10.1089/ten.a.2007.0004,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0445-79e800059f2f,doi:10.1089/ten.a.2007.0004,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0446-7059d563eca8,doi:10.1089/ten.a.2007.0004,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0447-318239fd460f,doi:10.1089/ten.a.2007.0004,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0448-6f594371f018,doi:10.1089/ten.a.2007.0004,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0449-62c62145d33c,doi:10.1089/ten.a.2007.0004,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0450-ae0d1c26d5d9,doi:10.1089/ten.a.2007.0004,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0451-42b959462707,doi:10.1089/ten.a.2007.0004,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0452-2c7a5dbfaf40,doi:10.1089/ten.a.2007.0004,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0453-0fbce45a8ac7,doi:10.1089/ten.a.2007.0004,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0454-83e5cc63ca3d,doi:10.1088/1758-5090/8/4/045005,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0455-a1c14803dc69,doi:10.1002/adhm.201801631,5,1655089579
cell_viability,CV,random_rowwise,1,CV-0456-ca30d534cd27,doi:10.1002/adhm.201801631,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0457-a7aa3dba7e61,doi:10.1002/adhm.201801631,3,1655089579
cell_viability,CV,random_rowwise,1,CV-0458-d8ccd72ab5fd,doi:10.1088/1758-5090/ab7553,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0459-47ae16e09fe8,doi:10.1088/1758-5090/ab7553,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0460-bab236b561c8,doi:10.1088/1758-5090/ab7553,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0461-905d3bc6753c,doi:10.1088/1758-5090/ab7553,2,1655089579
cell_viability,CV,random_rowwise,1,CV-0462-85bf30c9030b,doi:10.1088/1758-5090/7/4/044102,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0463-25fb66f2404b,doi:10.1088/1758-5090/7/4/044102,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0464-6f2d61be77ed,doi:10.1088/1758-5090/7/4/044102,4,1655089579
cell_viability,CV,random_rowwise,1,CV-0465-2a8640d2ee6c,doi:10.1088/1758-5090/7/4/044102,1,1655089579
cell_viability,CV,random_rowwise,1,CV-0466-ed3fa9e7f407,doi:10.1088/1758-5090/7/4/044102,2,1655089579
